freezone,activity_code,activity_name,industry_group,keywords,approval_required,approval_authority,is_active
ANCFZ,8010002,"Money, Jewellery and Precious Items Transporting Services",Banking & Insurance,"money, jewellery and precious items transporting services, banking & insurance, services, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,6492007,Financing Operations Conducting,Banking & Insurance,"financing operations conducting, banking & insurance, services, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,6622001,Insurance Broker,Banking & Insurance,"insurance broker, banking & insurance, services, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,6622002,Insurance Agent,Banking & Insurance,"insurance agent, banking & insurance, services, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,6511101,Life Insurance,Banking & Insurance,"life insurance, banking & insurance, services, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,6720-04,Insurance Consultancies,Banking & Insurance,"insurance consultancies, banking & insurance, services, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,6499013,Private Funds Investment,Banking & Insurance,"private funds investment, banking & insurance, services, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,5320003,Postal Orders Issuance,Banking & Insurance,"postal orders issuance, banking & insurance, services, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,6920001,Accounts Auditing.,Banking & Insurance,"accounts auditing., banking & insurance, services, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,6920003,Accounting Records and Books Keeping Organization,Banking & Insurance,"accounting records and books keeping organization, banking & insurance, services, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,8291001,Debts Collection,Banking & Insurance,"debts collection, banking & insurance, services, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,8291003,Importing Services of Taxes Paid Abroad,Banking & Insurance,"importing services of taxes paid abroad, banking & insurance, services, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,6619018,Financing Broker,Banking & Insurance,"financing broker, banking & insurance, services, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,6612006,Financial and Tourist Cheques and Transfers Issuance,Banking & Insurance,"financial and tourist cheques and transfers issuance, banking & insurance, services, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,6619002,Banking Services Consultancy,Banking & Insurance,"banking services consultancy, banking & insurance, services, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,6920002,Tax Consultancy,Banking & Insurance,"tax consultancy, banking & insurance, services, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,4661005,Wholesale of Coal and Firewood Trading -Import & Export,Chemical –Oil & Gas,"wholesale of coal and firewood trading -import & export, chemical –oil & gas, commercial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,4669207,Wholesale of Cleaners and Detergents Trading -Import & Export,Chemical –Oil & Gas,"wholesale of cleaners and detergents trading -import & export, chemical –oil & gas, commercial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,4669209,Wholesale of Synthetic Cleanser Trading -Import & Export,Chemical –Oil & Gas,"wholesale of synthetic cleanser trading -import & export, chemical –oil & gas, commercial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,4669205,Paint & Varnish Trading - Import & Export,Chemical –Oil & Gas,"paint & varnish trading - import & export, chemical –oil & gas, commercial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,4669212,Wholesale of Dyeing and Canning Material Trading - Import & Export,Chemical –Oil & Gas,"wholesale of dyeing and canning material trading - import & export, chemical –oil & gas, commercial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,4669901,Plastic & Nylon Raw Materials Trading -Import & Export,Chemical –Oil & Gas,"plastic & nylon raw materials trading -import & export, chemical –oil & gas, commercial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,4669214,Wholesale of Development Material Trading -Import & Export,Chemical –Oil & Gas,"wholesale of development material trading -import & export, chemical –oil & gas, commercial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,4669218,Wholesale of Self-adhesive Material Trading -Import & Export,Chemical –Oil & Gas,"wholesale of self-adhesive material trading -import & export, chemical –oil & gas, commercial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,4669219,Wholesale of Glue and Gum Trading -Import & Export,Chemical –Oil & Gas,"wholesale of glue and gum trading -import & export, chemical –oil & gas, commercial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,4669220,Wholesale of Insulating Material Trading -Import & Export,Chemical –Oil & Gas,"wholesale of insulating material trading -import & export, chemical –oil & gas, commercial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,4669104,Wholesale of Plastic Waste Trading -Import & Export,Chemical –Oil & Gas,"wholesale of plastic waste trading -import & export, chemical –oil & gas, commercial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,4669208,Wholesale of Synthetic Chemical Trading -Import & Export,Chemical –Oil & Gas,"wholesale of synthetic chemical trading -import & export, chemical –oil & gas, commercial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,4669223,Wholesale of Chemical Material Trading for Building Purposes -Import & Export,Chemical –Oil & Gas,"wholesale of chemical material trading for building purposes -import & export, chemical –oil & gas, commercial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,4669224,Wholesale of House Pesticides Trading -Import & Export,Chemical –Oil & Gas,"wholesale of house pesticides trading -import & export, chemical –oil & gas, commercial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,4669203,Wholesale of Chemical Fertilizers Trading -Import & Export,Chemical –Oil & Gas,"wholesale of chemical fertilizers trading -import & export, chemical –oil & gas, commercial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,4669911,Wholesale of Raw Material Trading -Import & Export,Chemical –Oil & Gas,"wholesale of raw material trading -import & export, chemical –oil & gas, commercial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,4669226,Wholesale of Laboratory and Factory Chemicals Trading - Import & Export,Chemical –Oil & Gas,"wholesale of laboratory and factory chemicals trading - import & export, chemical –oil & gas, commercial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,4669227,Wholesale of Petrochemical Material Trading -Import & Export,Chemical –Oil & Gas,"wholesale of petrochemical material trading -import & export, chemical –oil & gas, commercial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,4669913,Wholesale of Plastic Plates Trading -Import & Export,Chemical –Oil & Gas,"wholesale of plastic plates trading -import & export, chemical –oil & gas, commercial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,4669211,Wholesale of Synthetic Gas Trading -Import & Export,Chemical –Oil & Gas,"wholesale of synthetic gas trading -import & export, chemical –oil & gas, commercial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,4669229,Wholesale of Medication Chemicals Trading -Import & Export,Chemical –Oil & Gas,"wholesale of medication chemicals trading -import & export, chemical –oil & gas, commercial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,4661001,Wholesale of Crude Oil Trading -Import & Export,Chemical –Oil & Gas,"wholesale of crude oil trading -import & export, chemical –oil & gas, commercial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,4661003,Refined Oil Products- Wholesale,Chemical –Oil & Gas,"refined oil products- wholesale, chemical –oil & gas, commercial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,4661006,Wholesale of Vehicles Fuel Distribution,Chemical –Oil & Gas,"wholesale of vehicles fuel distribution, chemical –oil & gas, commercial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,4669215,Wholesale of Fire Fighting and Resisting Material Trading -Import & Export,Chemical –Oil & Gas,"wholesale of fire fighting and resisting material trading -import & export, chemical –oil & gas, commercial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,4661004,Wholesale of Tar and Asphalt Trading -Import & Export,Chemical –Oil & Gas,"wholesale of tar and asphalt trading -import & export, chemical –oil & gas, commercial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,4669222,Wholesale of Oil Well Chemicals Trading -Import & Export,Chemical –Oil & Gas,"wholesale of oil well chemicals trading -import & export, chemical –oil & gas, commercial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,4669226,Laboratory and Factory Chemicals Trading -Import & Export,Chemical –Oil & Gas,"laboratory and factory chemicals trading -import & export, chemical –oil & gas, commercial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,4661010,Fuel Distribution,Chemical –Oil & Gas,"fuel distribution, chemical –oil & gas, commercial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
